source_file,output_file,action,bucket,article_source_before,article_source_after,account_before,account_after,details,target_file
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Evolution d'offre - Appels illimités mobiles France_ (du 02/07 au 01/08),Evolution d'offre - Appels illimités mobiles France_ (du 02/07 au 01/08),6061,6061,"['evolution', 'd', 'offre', 'appels', 'illimites', 'mobiles'] -> ['evolution', 'offre', 'appels', 'illimites', 'mobiles', 'france']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Evolution d'offre - Appels illimités mobiles France_ (du 02/07 au 01/08),Evolution d'offre - Appels illimités mobiles France_ (du 02/07 au 01/08),6061,6061,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Forfait Sensation client 70Go,Forfait Sensation client 70Go,6062,6062,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Internet 10Go France,Internet 10Go France,6062,6062,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Multi-TV FTTH (du 02/05 au 01/06),Multi-TV FTTH (du 02/05 au 01/06),6062,6062,"['multi', 'tv', 'ftth', '02', '05', '01'] -> ['multi', 'tv', 'ftth']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Multi-TV FTTH (du 02/05 au 01/06),Multi-TV FTTH (du 02/05 au 01/06),6062,6062,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Multi-TV FTTH (du 02/12 au 01/01),Multi-TV FTTH (du 02/12 au 01/01),6061,6061,"['multi', 'tv', 'ftth', '02', '12', '01'] -> ['multi', 'tv', 'ftth']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Multi-TV FTTH (du 02/12 au 01/01),Multi-TV FTTH (du 02/12 au 01/01),6061,6061,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,"Services de télécommunications (forfait, communications, autres services)","Services de télécommunications (forfait, communications, autres services)",6062,6062,"['services', 'telecommunications', 'forfait', 'communications', 'autres', 'services'] -> ['services', 'telecommunications', 'forfait', 'communications', 'autres']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,"Services de télécommunications (forfait, communications, autres services)","Services de télécommunications (forfait, communications, autres services)",6062,6062,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Vos communications (du 02/07 au 01/08),Vos communications (du 02/07 au 01/08),6061,6061,"['vos', 'communications', '02', '07', '01', '08'] -> ['vos', 'communications']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Vos communications (du 02/07 au 01/08),Vos communications (du 02/07 au 01/08),6061,6061,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Vos communications (du 02/09 au 01/10),Vos communications (du 02/09 au 01/10),6062,6062,"['vos', 'communications', '02', '09', '01', '10'] -> ['vos', 'communications']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Vos communications (du 02/09 au 01/10),Vos communications (du 02/09 au 01/10),6062,6062,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Essai de contrôle sur un micropieu de l'ouvrage selon EC7,Essai de contrôle sur un micropieu de l'ouvrage selon EC7,6063,6063,"['essai', 'controle', 'un', 'micropieu', 'l', 'ouvrage'] -> ['essai', 'controle', 'un', 'micropieu', 'ouvrage', 'selon', 'ec7']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Essai de contrôle sur un micropieu de l'ouvrage selon EC7,Essai de contrôle sur un micropieu de l'ouvrage selon EC7,6063,6063,"nature_charge,profil_facturation,profil_facturation_champs,classification_reason,classification_version",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Travaux de terrassement et étanchéité de la zone comportant des infiltrations d'eau,Travaux de terrassement et étanchéité de la zone comportant des infiltrations d'eau,6063,6063,"['travaux', 'terrassement', 'etancheite', 'zone', 'comportant', 'infiltrations'] -> ['travaux', 'terrassement', 'etancheite', 'zone', 'comportant', 'infiltrations', 'eau']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Travaux de terrassement et étanchéité de la zone comportant des infiltrations d'eau,Travaux de terrassement et étanchéité de la zone comportant des infiltrations d'eau,6063,6063,"sous_profil,nature_charge,profil_facturation,profil_facturation_champs,sous_categorie,classification_reason,classification_version",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Amenée-repli de l'atelier de forage des micropieux,Amenée-repli de l'atelier de forage des micropieux,6063,6063,"['amenee', 'repli', 'l', 'atelier', 'forage', 'micropieux'] -> ['amenee', 'repli', 'atelier', 'forage', 'micropieux']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Amenée-repli de l'atelier de forage des micropieux,Amenée-repli de l'atelier de forage des micropieux,6063,6063,"nature_charge,profil_facturation,profil_facturation_champs,classification_reason,classification_version",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Implantation des micropieux,Implantation des micropieux,6063,6063,"nature_charge,profil_facturation,profil_facturation_champs,classification_reason,classification_version",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Garnitures de frein essieu arrière,Garnitures de frein essieu arrière,6062,6062,"['garnitures', 'frein', 'essieu', 'arriere'] -> ['garnitures', 'frein', 'essieu', 'arriere', 'deposer', 'poser', 'remplacer', 'selon', 'constat', 'roues', 'completes', 'demontees']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Garnitures de frein essieu arrière,Garnitures de frein essieu arrière,6062,6062,"sous_profil,nature_charge,profil_facturation,profil_facturation_champs,sous_categorie,classification_reason,classification_version",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,manual_review,items,Garnitures de frein essieu arrière,Garnitures de frein essieu arrière,6062,6062,charge_text_looks_product_like,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Garnitures et disques de frein essieu arrière,Garnitures et disques de frein essieu arrière,6062,6062,"['garnitures', 'disques', 'frein', 'essieu', 'arriere'] -> ['garnitures', 'disques', 'frein', 'essieu', 'arriere', 'remplacer', 'roues', 'completes', 'demontees']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Garnitures et disques de frein essieu arrière,Garnitures et disques de frein essieu arrière,6062,6062,"sous_profil,nature_charge,profil_facturation,profil_facturation_champs,sous_categorie,classification_reason,classification_version",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,manual_review,items,Garnitures et disques de frein essieu arrière,Garnitures et disques de frein essieu arrière,6062,6062,charge_text_looks_product_like,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Garnitures et disques de frein essieu avant,Garnitures et disques de frein essieu avant,6062,6062,"['garnitures', 'disques', 'frein', 'essieu', 'avant'] -> ['garnitures', 'disques', 'frein', 'essieu', 'avant', 'remplacer', 'roues', 'completes', 'demontees', 'veh', 'etrier', 'fixe']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Garnitures et disques de frein essieu avant,Garnitures et disques de frein essieu avant,6062,6062,"sous_profil,nature_charge,profil_facturation,profil_facturation_champs,sous_categorie,classification_reason,classification_version",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,manual_review,items,Garnitures et disques de frein essieu avant,Garnitures et disques de frein essieu avant,6062,6062,charge_text_looks_product_like,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,GARDE - GARDE,GARDE - GARDE,6227,6227,"['garde', 'garde'] -> ['garde']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,GARDE - GARDE,GARDE - GARDE,6227,6227,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,GARDE,GARDE,6227,6227,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,RSD - RSD,RSD - RSD,6351,6351,"['rsd', 'rsd'] -> ['rsd']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,RSD - RSD,RSD - RSD,6351,6351,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Commission sur vente EQUIPE DIM,Commission sur vente EQUIPE DIM,6227,6227,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,IVAFF - Interbev Veau AM,IVAFF - Interbev Veau AM,6227,6227,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,manual_review,items,IVAFF - Interbev Veau AM,IVAFF - Interbev Veau AM,6227,6227,charge_text_looks_product_like,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,IVGUF - Interbev Veau MG,IVGUF - Interbev Veau MG,6351,6351,"['ivguf', 'interbev', 'veau', 'mg'] -> ['ivguf', 'interbev', 'veau']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,IVGUF - Interbev Veau MG,IVGUF - Interbev Veau MG,6351,6351,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,manual_review,items,IVGUF - Interbev Veau MG,IVGUF - Interbev Veau MG,6351,6351,charge_text_looks_product_like,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,IVAUF - Interbev Veau AM,IVAUF - Interbev Veau AM,6351,6351,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,manual_review,items,IVAUF - Interbev Veau AM,IVAUF - Interbev Veau AM,6351,6351,charge_text_looks_product_like,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Prest.Decro.,Prest.Decro.,6227,6227,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Commission sur vente Le JDD,Commission sur vente Le JDD,6227,6227,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Frais de transaction Bimpli,Frais de transaction Bimpli,6227,6227,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,normalize_account,items,Montant net facturable par Deliveroo,Montant net facturable par Deliveroo,606100,6061,trim_trailing_zeros,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Montant net facturable par Deliveroo,Montant net facturable par Deliveroo,6061,6061,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,INTERBEV Ovin,INTERBEV Ovin,6227,6227,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Interbev Veau AM,Interbev Veau AM,6351,6351,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,manual_review,items,Interbev Veau AM,Interbev Veau AM,6351,6351,charge_text_looks_product_like,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Accise sur l'électricité,Accise sur l'électricité,6061,6061,"['accise', 'l', 'electricite'] -> ['accise', 'electricite']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Accise sur l'électricité,Accise sur l'électricité,6061,6061,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Interbev(dont ATM)ov a/os 1 - (soumis a TVA),Interbev(dont ATM)ov a/os 1 - (soumis a TVA),6068,6068,"['interbev', 'dont', 'atm', 'ov', 'os', '1'] -> ['interbev', 'dont', 'atm', 'ov', 'os', 'soumis', 'tva']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Interbev(dont ATM)ov a/os 1 - (soumis a TVA),Interbev(dont ATM)ov a/os 1 - (soumis a TVA),6068,6068,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Contribution Tarifaire d'Acheminement,Contribution Tarifaire d'Acheminement,6061,6061,"['contribution', 'tarifaire', 'd', 'acheminement'] -> ['contribution', 'tarifaire', 'acheminement']",
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Contribution Tarifaire d'Acheminement,Contribution Tarifaire d'Acheminement,6061,6061,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,refresh_charge_classification,items,Frais de transaction - 1ére génération,Frais de transaction - 1ére génération,6227,6227,classification_version,
base_charges_externes_v1.json,base_charges_externes_clean_v2.json,rebuild_keywords,items,Cotisation RSD 1 - (soumis a TVA),Cotisation RSD 1 - (soumis a TVA),6068,6068,"['cotisation', 'rsd', '1', 'soumis', 'tva'] -> ['cotisation', 'rsd', 'soumis', 'tva']",
