file,item_index,article_source,old_account,new_account,confidence,top_votes,total_votes,source_invoice_ids
base_produits_epicerie_v1.json,673,"TILAPIA G/D IWP 1000G/, NW 4KG PER UNIT, Glace: 20, OREOCHROMIS NILOTICUS, Origin: CN, F.A.O: FARMED, Catch meth, EU nr: 4600/02059, Expiry date: 05-03-2024, Batch nr: 22043SG005",60120000,607,1.00,1,1,fr_bd_904981941:dbe3518e-fdf5-4c35-8bc7-19a99171497b
base_produits_epicerie_v1.json,676,AIL VRAC 10KG TJAKKA CHINE,601,607,1.00,1,1,fr_bd_904981941:ddb8d1d9-0461-42e3-b9a1-8b64033ea947
base_produits_epicerie_v1.json,677,DORADE-BESUGO 400/600 VRAC 5KG,601,607,1.00,1,1,fr_bd_904981941:e1d72da3-f700-4c24-89d6-3f0c74d02891
base_produits_epicerie_v1.json,678,PLUVERA POULET HALAL (10X1400G),601,607,1.00,1,1,fr_bd_904981941:e1d72da3-f700-4c24-89d6-3f0c74d02891
base_produits_epicerie_v1.json,679,MALWA CAPITAINE GS PACKED 5KG (KH),601,607,1.00,1,1,fr_bd_904981941:e1d72da3-f700-4c24-89d6-3f0c74d02891
base_produits_epicerie_v1.json,680,TOOBA GARLIC (12X330G),601,607,1.00,1,1,fr_bd_904981941:e1d72da3-f700-4c24-89d6-3f0c74d02891
base_produits_epicerie_v1.json,681,MANGUE PALMER ESPAGNE CAT1,601,607,1.00,1,1,fr_bd_904981941:e5f1857f-04c0-4a2c-bb66-90c001a3031f
base_produits_epicerie_v1.json,682,PARIS COUPE BLANC CAT.1 POLOGNE,601,607,1.00,1,1,fr_bd_904981941:e5f1857f-04c0-4a2c-bb66-90c001a3031f
base_produits_epicerie_v1.json,683,AVOCAT CAL.22 PIECES CAT.1 KENYAAU COLIS,601,607,1.00,1,1,fr_bd_904981941:e5f1857f-04c0-4a2c-bb66-90c001a3031f
base_produits_epicerie_v1.json,687,5CHIPS PLANTAIN MIXTE N 1 20X85GR COLOMBIE,6011,607,1.00,1,1,fr_bd_904981941:ea330601-565d-4896-bd21-1a58297f0a53
base_produits_epicerie_v1.json,688,AUBERGINE BLANCHE 5KG AGROLULO ESPAGNE,60110000,607,1.00,1,1,fr_bd_904981941:eb207a8c-8366-4d6c-a705-dc9eb8aaf662
base_produits_epicerie_v1.json,689,SEMOULE DE BLE BLANCHE N 1 5KG YA PEMBE BELARUS,60110000,607,1.00,1,1,fr_bd_904981941:eb207a8c-8366-4d6c-a705-dc9eb8aaf662
base_produits_epicerie_v1.json,690,FARINE PAN JAUNE 10X1KG ITALIE,60110000,607,1.00,1,1,fr_bd_904981941:eb207a8c-8366-4d6c-a705-dc9eb8aaf662
base_produits_epicerie_v1.json,691,QUATRE EPICES 20X50GR SPIG FRANCE,60110000,607,1.00,1,1,fr_bd_904981941:eb207a8c-8366-4d6c-a705-dc9eb8aaf662
base_produits_epicerie_v1.json,692,PULPEAIL 6x1kg FRANCE,60110000,607,1.00,1,1,fr_bd_904981941:eb207a8c-8366-4d6c-a705-dc9eb8aaf662
base_produits_epicerie_v1.json,693,DORADE ENTIERE 400/600 5KG PRODI PORTUGAL,60110000,607,1.00,1,1,fr_bd_904981941:eb207a8c-8366-4d6c-a705-dc9eb8aaf662
base_produits_epicerie_v1.json,694,PIMENT 3KG HONDURAS,60110000,607,1.00,1,1,fr_bd_904981941:eb207a8c-8366-4d6c-a705-dc9eb8aaf662
base_produits_epicerie_v1.json,695,PATATE DOUCE BLANCHE 10KG BRESIL,60110000,607,1.00,1,1,fr_bd_904981941:eb207a8c-8366-4d6c-a705-dc9eb8aaf662
base_produits_epicerie_v1.json,696,CUMIN MOULU 20X100GR FRANCE,6011,607,1.00,1,1,fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1.json,697,CURRY FORT20X100GR SPIG FRANCE,6011,607,1.00,1,1,fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1.json,698,NOUILLES YUMYUM MIXTE THAILANDE,6011,607,1.00,1,1,fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1.json,699,AILE DE POULET TEX MEX 10X800GR FRANCE,6011,607,1.00,1,1,fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1.json,700,AILE POULET TEX MEX 2X2.5KG GI POLOGNE,6011,607,1.00,1,1,fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1.json,716,SEMOULE DE BLE MOYENNE RENARD 10x1KG,601,607,1.00,1,1,fr_bd_904981941:fc979a5f-a7a8-4a77-9b34-c7a872a79062
base_produits_epicerie_v1.json,717,SEMOULE DE BLE FINE RENARD 10 X 1KG,601,607,1.00,1,1,fr_bd_904981941:fc979a5f-a7a8-4a77-9b34-c7a872a79062
base_produits_epicerie_v1.json,718,OEUFS MOY.BRUNS FILMES 8X30,601,607,1.00,1,1,fr_bd_904981941:fc979a5f-a7a8-4a77-9b34-c7a872a79062
base_produits_epicerie_v1.json,719,SEL FIN BTE VERSEUSE 750GRX10,601,607,1.00,1,1,fr_bd_904981941:fc979a5f-a7a8-4a77-9b34-c7a872a79062
base_produits_epicerie_v1.json,720,LEVURE CHIMIQUE ALSA 14 X 10 SACHETS,601,607,1.00,1,1,fr_bd_904981941:fc979a5f-a7a8-4a77-9b34-c7a872a79062
base_produits_epicerie_v1_with_accounts.json,1,PLANTAIN 22K PLATIMIUM COLOMBIE,6011,607,1.00,2,2,fr_bd_904981941:0591e558-221c-459b-8c9b-4474255ec9c9 | fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1
base_produits_epicerie_v1_with_accounts.json,2,AUBERGINE BLANCHE 5KG ESPAGNE,6011,607,1.00,1,1,fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:43242b9c-07ea-4e02-a813-58e6e4cb6b2d | fr_bd_904981941:50faea2f-9851-4428-ad72-fe2ee039063d
base_produits_epicerie_v1_with_accounts.json,3,CAROTTE 10KG BELGIQUE,6011,607,1.00,1,1,fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:43242b9c-07ea-4e02-a813-58e6e4cb6b2d | fr_bd_904981941:50faea2f-9851-4428-ad72-fe2ee039063d
base_produits_epicerie_v1_with_accounts.json,4,GINGEMBRE 10KG CHINE,6011,607,1.00,2,2,fr_bd_904981941:144932a2-3e6d-4220-b8e0-090d02ee9803 | fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:22e90edd-1d2e-4c29-9c32-d98c1942a188
base_produits_epicerie_v1_with_accounts.json,5,PLANTAINS JAUNE,601,607,1.00,3,3,fr_bd_904981941:043d3036-5a0d-44a5-aecd-9e4d6ed89446 | fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:6c1eb7ca-6b45-4aa8-a33a-62bfde71e4a8
base_produits_epicerie_v1_with_accounts.json,6,GINGEMBRE 13.6 KG PEROU,6011,607,1.00,2,2,fr_bd_904981941:144932a2-3e6d-4220-b8e0-090d02ee9803 | fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:22e90edd-1d2e-4c29-9c32-d98c1942a188
base_produits_epicerie_v1_with_accounts.json,7,Gombo,601,607,1.00,3,3,fr_bd_904981941:043d3036-5a0d-44a5-aecd-9e4d6ed89446 | fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:6c1eb7ca-6b45-4aa8-a33a-62bfde71e4a8
base_produits_epicerie_v1_with_accounts.json,8,CITRON VERT BRESIL,6011,607,1.00,1,1,fr_bd_904981941:0591e558-221c-459b-8c9b-4474255ec9c9 | fr_bd_904981941:22b4f0b3-c66c-4577-96a3-eed683371ff5 | fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1
base_produits_epicerie_v1_with_accounts.json,9,PATATE DOUCE ROUGE 10KG BRESIL,6011,607,1.00,2,2,fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:50faea2f-9851-4428-ad72-fe2ee039063d | fr_bd_904981941:6549927d-c51c-4c61-b3bb-1b8a5d06d7c7
base_produits_epicerie_v1_with_accounts.json,10,Piment,601,607,1.00,3,3,fr_bd_904981941:043d3036-5a0d-44a5-aecd-9e4d6ed89446 | fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:6c1eb7ca-6b45-4aa8-a33a-62bfde71e4a8
base_produits_epicerie_v1_with_accounts.json,11,AUBERGINE VIOLETTE 5KG ESPAGNE,6011,607,1.00,2,2,fr_bd_904981941:22e90edd-1d2e-4c29-9c32-d98c1942a188 | fr_bd_904981941:5d11b004-c58d-47ef-b524-7a0c4201722a | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4
base_produits_epicerie_v1_with_accounts.json,12,CHOU BLANC 10KG BELGIQUE,6011,607,1.00,1,1,fr_bd_904981941:43242b9c-07ea-4e02-a813-58e6e4cb6b2d | fr_bd_904981941:50faea2f-9851-4428-ad72-fe2ee039063d | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4
base_produits_epicerie_v1_with_accounts.json,13,DJAKATO 5KG ESPAGNE,6011,607,1.00,2,2,fr_bd_904981941:0591e558-221c-459b-8c9b-4474255ec9c9 | fr_bd_904981941:5d11b004-c58d-47ef-b524-7a0c4201722a | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4
base_produits_epicerie_v1_with_accounts.json,14,PATATE DOUCE ORANGE 6KG EGYPTE,6011,607,1.00,1,1,fr_bd_904981941:144932a2-3e6d-4220-b8e0-090d02ee9803 | fr_bd_904981941:43242b9c-07ea-4e02-a813-58e6e4cb6b2d | fr_bd_904981941:50faea2f-9851-4428-ad72-fe2ee039063d
base_produits_epicerie_v1_with_accounts.json,15,Diakhato,601,607,1.00,3,3,fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:6c1eb7ca-6b45-4aa8-a33a-62bfde71e4a8 | fr_bd_904981941:8a154748-047f-4ef4-820c-474eee8c5a07
base_produits_epicerie_v1_with_accounts.json,16,ARACHIDE FRAIS 5KG TOGO,6011,607,1.00,2,2,fr_bd_904981941:50faea2f-9851-4428-ad72-fe2ee039063d | fr_bd_904981941:5d11b004-c58d-47ef-b524-7a0c4201722a | fr_bd_904981941:6549927d-c51c-4c61-b3bb-1b8a5d06d7c7
base_produits_epicerie_v1_with_accounts.json,17,AIL VRAC 10KG CHINE,6011,607,1.00,3,3,fr_bd_904981941:6549927d-c51c-4c61-b3bb-1b8a5d06d7c7 | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4 | fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb
base_produits_epicerie_v1_with_accounts.json,18,TOMATE,601,607,1.00,3,3,fr_bd_904981941:043d3036-5a0d-44a5-aecd-9e4d6ed89446 | fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:8a154748-047f-4ef4-820c-474eee8c5a07
base_produits_epicerie_v1_with_accounts.json,19,AUBERGINE CI,601,607,1.00,3,3,fr_bd_904981941:043d3036-5a0d-44a5-aecd-9e4d6ed89446 | fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:8a154748-047f-4ef4-820c-474eee8c5a07
base_produits_epicerie_v1_with_accounts.json,20,POIVRON ROUGE 5KG ESPAGNE,6011,607,1.00,1,1,fr_bd_904981941:22e90edd-1d2e-4c29-9c32-d98c1942a188 | fr_bd_904981941:5d11b004-c58d-47ef-b524-7a0c4201722a | fr_bd_904981941:7a672d23-a3c8-4417-985a-60ec8097ca1e
base_produits_epicerie_v1_with_accounts.json,21,BANANE FRUIT 19 KG FRANCE,601,607,1.00,2,2,fr_bd_904981941:301c5bd8-83ea-4ca9-8532-34ca103e0019 | fr_bd_904981941:6abc9d47-d269-4c22-84c4-0b27a363baeb | fr_bd_904981941:797c2583-7cfd-4d3c-be29-f72ec28a5bd2
base_produits_epicerie_v1_with_accounts.json,23,PLANTAIN VERT,601,607,1.00,3,3,fr_bd_904981941:043d3036-5a0d-44a5-aecd-9e4d6ed89446 | fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:8a154748-047f-4ef4-820c-474eee8c5a07
base_produits_epicerie_v1_with_accounts.json,24,GOMBOAGROLULO 4KG ESPAGNE,6011,607,1.00,1,1,fr_bd_904981941:0591e558-221c-459b-8c9b-4474255ec9c9 | fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650
base_produits_epicerie_v1_with_accounts.json,25,MANIOC TUCANO COSTA RICA,6011,607,1.00,1,1,fr_bd_904981941:0591e558-221c-459b-8c9b-4474255ec9c9 | fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:50faea2f-9851-4428-ad72-fe2ee039063d
base_produits_epicerie_v1_with_accounts.json,26,POMME DE TERRE 5KG PDT FRANCE,6011,607,1.00,2,2,fr_bd_904981941:0591e558-221c-459b-8c9b-4474255ec9c9 | fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1 | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4
base_produits_epicerie_v1_with_accounts.json,27,MANIOC 18 KG TUCANO COSTA RICA,6011,607,1.00,3,3,fr_bd_904981941:144932a2-3e6d-4220-b8e0-090d02ee9803 | fr_bd_904981941:16f6c889-100e-49d0-a0c6-ce9e3ca07365 | fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1
base_produits_epicerie_v1_with_accounts.json,28,IGNAME 20kg GHANA,6011,607,1.00,3,3,fr_bd_904981941:144932a2-3e6d-4220-b8e0-090d02ee9803 | fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4
base_produits_epicerie_v1_with_accounts.json,29,AIL 20x200gr CHINE,6011,607,1.00,2,2,fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:699ace8f-8abc-4738-b9d9-2d18aa490f5f | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4
base_produits_epicerie_v1_with_accounts.json,30,AIL PELEE 10X1kg CHINE,6011,607,1.00,1,1,fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:22b4f0b3-c66c-4577-96a3-eed683371ff5 | fr_bd_904981941:22e90edd-1d2e-4c29-9c32-d98c1942a188
base_produits_epicerie_v1_with_accounts.json,31,Citron vert,601,607,1.00,3,3,fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:6c1eb7ca-6b45-4aa8-a33a-62bfde71e4a8 | fr_bd_904981941:8a154748-047f-4ef4-820c-474eee8c5a07
base_produits_epicerie_v1_with_accounts.json,32,IGNAME,601,607,1.00,3,3,fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:8a154748-047f-4ef4-820c-474eee8c5a07 | fr_bd_904981941:9ce6049b-a5ee-4e30-879e-6b70961e2c3a
base_produits_epicerie_v1_with_accounts.json,33,MANIOC,601,607,1.00,3,3,fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:8a154748-047f-4ef4-820c-474eee8c5a07 | fr_bd_904981941:9ce6049b-a5ee-4e30-879e-6b70961e2c3a
base_produits_epicerie_v1_with_accounts.json,34,TOMATE VRAC BELGIQUE,6011,607,1.00,2,2,fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1 | fr_bd_904981941:6549927d-c51c-4c61-b3bb-1b8a5d06d7c7 | fr_bd_904981941:699ace8f-8abc-4738-b9d9-2d18aa490f5f
base_produits_epicerie_v1_with_accounts.json,35,COURBINE NANKA vidée écaillée 1200g/ vrac CO11,6011,607,1.00,1,1,fr_bd_904981941:0e6158d6-c2fe-485a-a34c-7a16dd6a0e4c | fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df | fr_bd_904981941:9cf2cb2d-62b1-4077-9d2e-c546ac6f1091
base_produits_epicerie_v1_with_accounts.json,37,AVOCAT 4KG BRESIL,6011,607,1.00,3,3,fr_bd_904981941:144932a2-3e6d-4220-b8e0-090d02ee9803 | fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:6549927d-c51c-4c61-b3bb-1b8a5d06d7c7
base_produits_epicerie_v1_with_accounts.json,38,PLANTAIN 22K COLOMBIE,6011,607,1.00,3,3,fr_bd_904981941:144932a2-3e6d-4220-b8e0-090d02ee9803 | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4 | fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb
base_produits_epicerie_v1_with_accounts.json,40,BANANE VERTE DEL MONTE GUATEMALA,6011,607,1.00,3,3,fr_bd_904981941:6549927d-c51c-4c61-b3bb-1b8a5d06d7c7 | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4 | fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb
base_produits_epicerie_v1_with_accounts.json,41,PIMENT VERT 4KG MAROC,601,607,1.00,1,1,fr_bd_904981941:6abc9d47-d269-4c22-84c4-0b27a363baeb | fr_bd_904981941:797c2583-7cfd-4d3c-be29-f72ec28a5bd2 | fr_bd_904981941:ad93ff6d-eee4-4df3-ad7b-67d2fbda246b
base_produits_epicerie_v1_with_accounts.json,42,Ail,601,607,1.00,3,3,fr_bd_904981941:6c1eb7ca-6b45-4aa8-a33a-62bfde71e4a8 | fr_bd_904981941:8a154748-047f-4ef4-820c-474eee8c5a07 | fr_bd_904981941:aa9eec95-735a-4c08-8b3d-2eabd10e619b
base_produits_epicerie_v1_with_accounts.json,44,riz comb perf cass 1 20.kg,601,607,1.00,1,1,fr_bd_904981941:a81c398d-42b2-4689-947c-19fa8394b9e2
base_produits_epicerie_v1_with_accounts.json,45,POIVRON R/V,601,607,1.00,3,3,fr_bd_904981941:043d3036-5a0d-44a5-aecd-9e4d6ed89446 | fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:8a154748-047f-4ef4-820c-474eee8c5a07
base_produits_epicerie_v1_with_accounts.json,46,VIVANEAU BLANC l COLAS FILE rose E/V 3-5kg vrac x PF JF3,6011,607,1.00,2,2,fr_bd_904981941:04ee7b65-10f0-4efe-b428-9ead0f0e3684 | fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df | fr_bd_904981941:97f26e53-2e74-4a2d-85d4-adcb3b6d4b28
base_produits_epicerie_v1_with_accounts.json,48,OIGNON JAUNE 5KG HOLLANDE,6011,607,1.00,2,2,fr_bd_904981941:0591e558-221c-459b-8c9b-4474255ec9c9 | fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1 | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4
base_produits_epicerie_v1_with_accounts.json,52,PIMENT ANTILLAIS 3KG ESPAGNE,601,607,1.00,3,3,fr_bd_904981941:169b4394-4545-4cfd-a9f6-94d82d1243ee | fr_bd_904981941:88004a37-191f-4a01-9077-020bce35e8c1 | fr_bd_904981941:9a3c8c57-e613-46a3-a0c5-f4a716f4e6c9
base_produits_epicerie_v1_with_accounts.json,53,Patate douce Brézil,601,607,1.00,3,3,fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:9ce6049b-a5ee-4e30-879e-6b70961e2c3a | fr_bd_904981941:bae9aebe-ca12-44a7-9c51-a3e8296c1653
base_produits_epicerie_v1_with_accounts.json,54,POIVRON VERT 5KG ESPAGNE,601,607,1.00,2,2,fr_bd_904981941:301c5bd8-83ea-4ca9-8532-34ca103e0019 | fr_bd_904981941:ad93ff6d-eee4-4df3-ad7b-67d2fbda246b | fr_bd_904981941:bec10c33-d6c7-40a8-9155-3300f68036b3
base_produits_epicerie_v1_with_accounts.json,55,Carte X8401 Tai Y,6061,607,1.00,1,1,fr_bd_904981941:3d07f682-6efb-4ddf-9354-c2c10f458709
base_produits_epicerie_v1_with_accounts.json,56,Carburant TOTAL ENERGIES,6068,607,1.00,1,1,fr_bd_904981941:3d07f682-6efb-4ddf-9354-c2c10f458709
base_produits_epicerie_v1_with_accounts.json,57,PIMENTANTILLAIS 3KG ESPAGNE,6011,607,1.00,2,2,fr_bd_904981941:5d11b004-c58d-47ef-b524-7a0c4201722a | fr_bd_904981941:699ace8f-8abc-4738-b9d9-2d18aa490f5f | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4
base_produits_epicerie_v1_with_accounts.json,58,CONCOMBRE ESPAGNE,6011,607,1.00,2,2,fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4 | fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb | fr_bd_904981941:7a672d23-a3c8-4417-985a-60ec8097ca1e
base_produits_epicerie_v1_with_accounts.json,59,Chou,601,607,1.00,3,3,fr_bd_904981941:6c1eb7ca-6b45-4aa8-a33a-62bfde71e4a8 | fr_bd_904981941:8a154748-047f-4ef4-820c-474eee8c5a07 | fr_bd_904981941:bae9aebe-ca12-44a7-9c51-a3e8296c1653
base_produits_epicerie_v1_with_accounts.json,60,OIGNON JAUNE 5KG FRANCE,601,607,1.00,2,2,fr_bd_904981941:797c2583-7cfd-4d3c-be29-f72ec28a5bd2 | fr_bd_904981941:89e1c930-8dcf-47a3-9585-33dd40dc9c66 | fr_bd_904981941:b85c2f97-fd75-4fe8-878b-cdd0a4e07f3f
base_produits_epicerie_v1_with_accounts.json,61,CITRON JAUNE ESPAGNE,601,607,1.00,3,3,fr_bd_904981941:88004a37-191f-4a01-9077-020bce35e8c1 | fr_bd_904981941:8c720cd1-4a6a-436c-854b-aedba2884d6b | fr_bd_904981941:bec10c33-d6c7-40a8-9155-3300f68036b3
base_produits_epicerie_v1_with_accounts.json,62,CHIPS,601,607,1.00,3,3,fr_bd_904981941:8a154748-047f-4ef4-820c-474eee8c5a07 | fr_bd_904981941:aa9eec95-735a-4c08-8b3d-2eabd10e619b | fr_bd_904981941:b763fd53-939e-43ab-ac4b-8e5d831ccbb1
base_produits_epicerie_v1_with_accounts.json,66,COURBINE NANKA vidée écaillée 400-600g vrac x 5kg,6011,607,1.00,1,1,fr_bd_904981941:0e6158d6-c2fe-485a-a34c-7a16dd6a0e4c | fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df | fr_bd_904981941:9cf2cb2d-62b1-4077-9d2e-c546ac6f1091
base_produits_epicerie_v1_with_accounts.json,68,PONDU SAKA SAKA (50X500G) 25KG,601,607,1.00,1,1,fr_bd_904981941:14097778-cc2b-4622-ae39-fe9752e485c3 | fr_bd_904981941:88d6d368-018b-4e86-a548-17bb5eed36c4 | fr_bd_904981941:e1d72da3-f700-4c24-89d6-3f0c74d02891
base_produits_epicerie_v1_with_accounts.json,69,Patate douce orange,601,607,1.00,3,3,fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:9ce6049b-a5ee-4e30-879e-6b70961e2c3a | fr_bd_904981941:db8de7e8-2d7a-4dc6-89c7-ff17f0fb2f65
base_produits_epicerie_v1_with_accounts.json,75,GINGEMBRE 13 KG PEROU,601,607,1.00,2,2,fr_bd_904981941:301c5bd8-83ea-4ca9-8532-34ca103e0019 | fr_bd_904981941:7d0b15fa-6322-4f2c-a079-749f647bdf72 | fr_bd_904981941:bec10c33-d6c7-40a8-9155-3300f68036b3
base_produits_epicerie_v1_with_accounts.json,76,IGNAME PUNA 20KG GHANA,6011,607,1.00,1,1,fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1 | fr_bd_904981941:699ace8f-8abc-4738-b9d9-2d18aa490f5f | fr_bd_904981941:e63f74e8-25c9-4600-bd6f-e3f870c9ce03
base_produits_epicerie_v1_with_accounts.json,77,POIVRON VERT 5KG BELGIQUE,6011,607,1.00,3,3,fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1 | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4 | fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb
base_produits_epicerie_v1_with_accounts.json,81,CHIPS PLANTAIN MIXTE N 1 20X85GR COLOMBIE,6011,607,1.00,2,2,fr_bd_904981941:50faea2f-9851-4428-ad72-fe2ee039063d | fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4 | fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1_with_accounts.json,84,CHOU BLANC 10KG PAYS-BAS,6011,607,1.00,2,2,fr_bd_904981941:5d11b004-c58d-47ef-b524-7a0c4201722a | fr_bd_904981941:699ace8f-8abc-4738-b9d9-2d18aa490f5f | fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb
base_produits_epicerie_v1_with_accounts.json,85,PATE D'ARACHIDE PCD 12X500GR HOLLANDE,6011,607,1.00,2,2,fr_bd_904981941:6549927d-c51c-4c61-b3bb-1b8a5d06d7c7 | fr_bd_904981941:95327e11-a050-4608-a71e-a0184a027e56 | fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1_with_accounts.json,86,ARACHIDE GRILLE 24X300G TOGO,6011,607,1.00,1,1,fr_bd_904981941:699ace8f-8abc-4738-b9d9-2d18aa490f5f | fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb | fr_bd_904981941:e63f74e8-25c9-4600-bd6f-e3f870c9ce03
base_produits_epicerie_v1_with_accounts.json,87,Carottes,601,607,1.00,3,3,fr_bd_904981941:6c1eb7ca-6b45-4aa8-a33a-62bfde71e4a8 | fr_bd_904981941:9ce6049b-a5ee-4e30-879e-6b70961e2c3a | fr_bd_904981941:db8de7e8-2d7a-4dc6-89c7-ff17f0fb2f65
base_produits_epicerie_v1_with_accounts.json,88,COLA MELANGE COTE D IVOIRE,6011,607,1.00,2,2,fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb | fr_bd_904981941:95327e11-a050-4608-a71e-a0184a027e56 | fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1_with_accounts.json,89,PETIT COLA COTE D IVOIRE,6011,607,1.00,1,1,fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb | fr_bd_904981941:8de91157-feef-43a9-b367-d6de2301adea | fr_bd_904981941:95327e11-a050-4608-a71e-a0184a027e56
base_produits_epicerie_v1_with_accounts.json,90,GOMBO AGROLULO 4KG ESPAGNE,601,607,1.00,3,3,fr_bd_904981941:797c2583-7cfd-4d3c-be29-f72ec28a5bd2 | fr_bd_904981941:9a3c8c57-e613-46a3-a0c5-f4a716f4e6c9 | fr_bd_904981941:ae311324-9a1f-442d-9585-6d5bda5847c4
base_produits_epicerie_v1_with_accounts.json,94,MEROU WGS 3-5kg M vrac x PF INDE/INDO G11 G6 G8,6011,607,1.00,1,1,fr_bd_904981941:04ee7b65-10f0-4efe-b428-9ead0f0e3684 | fr_bd_904981941:97f26e53-2e74-4a2d-85d4-adcb3b6d4b28
