article_source,normalized_label,invoice_count,line_occurrences,sample_account,already_in_base,partitions
COCA COLA 1.5L X6,coca cola 1 5l x6,12,12,6068,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
Conditionnement emballage (C.EMB),conditionnement emballage c emb,12,12,6061,False,fr_bd_837602275
Délice de poulet Halal Nature forme poulet,delice de poulet halal nature forme poulet,12,12,601,False,fr_bd_828612630 | fr_bd_837602275
Délice de poulet olives Halal en forme de poulet,delice de poulet olives halal en forme de poulet,12,12,601,False,fr_bd_828612630 | fr_bd_837602275
F.FIXES,f fixes,12,12,6063,False,fr_bd_519665103 | fr_bd_837602275
FEUILLES DE BRICK JR 2 X 25PCS,feuilles de brick jr 2 x 25pcs,12,12,601,False,fr_bd_828612630 | fr_bd_837602275
FORFAIT FOURNITURES - Fourniture des accessoires nécessaire ci-dessous,forfait fournitures fourniture des accessoires necessaire ci dessous,12,12,6063,False,fr_bd_832065999
Interbev(dont ATM)ov a/os 1 - (soumis a TVA),interbev dont atm ov a os 1 soumis a tva,12,12,6068,False,fr_bd_837602275
JAMBON DE DINDE PERSILLÉ HALAL,jambon de dinde persille halal,12,12,6011,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
MOSAIQUE DE VOLAILLE PIMENTÉE,mosaique de volaille pimentee,12,12,6011,False,fr_bd_828612630 | fr_bd_837602275
POIS CHICHE BOCAL 570GR,pois chiche bocal 570gr,12,12,601,False,fr_bd_828612630 | fr_bd_837602275
Participation-effort-environnement (PEE),participation effort environnement pee,12,12,6061,False,fr_bd_837602275
ROLLS ROTIFIL 4 FILS ou 2 BRINS 1KG,rolls rotifil 4 fils ou 2 brins 1kg,12,12,6068,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
SAUCISSON BOEUF SÉCHÉ HALAL,saucisson boeuf seche halal,12,12,6011,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
Traitement bactériostatique (TBB),traitement bacteriostatique tbb,12,12,6061,False,fr_bd_837602275
FILET CARCASSE BEUF,filet carcasse beuf,11,22,6011,False,fr_bd_828612630 | fr_bd_837602275
TRADIKIFF SUPÉRIEUR HALAL,tradikiff superieur halal,11,18,6011,False,fr_bd_828612630 | fr_bd_837602275
POITRINE DE VEAU - VIANDE HALLAL,poitrine de veau viande hallal,11,15,6011,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
AVANT DROIT 5 COTES BLANC BLEU BELGE,avant droit 5 cotes blanc bleu belge,11,14,6011,False,fr_bd_519665103 | fr_bd_837602275
GANT NITRILE NOIR NON POUDRE TAILLE L 8/9 BOITE DE 100,gant nitrile noir non poudre taille l 8 9 boite de 100,11,14,6063,False,fr_bd_828612630 | fr_bd_837602275
BALANCE VRAC CODE A CLOU VIS BOULON,balance vrac code a clou vis boulon,11,12,6063,False,fr_bd_832065999 | fr_bd_931589238
BASSE SANS POITRINE CARCASSE VEAU - Label : VIANDE HALLAL ; Né en : PAYS BAS ; Elevé en : PAYS BAS ; Code abattoir : NL 9 EG ; Abattu en : PAYS BAS ; Atelier découpe : 94-065-243 ; Découpé en : FRANCE,basse sans poitrine carcasse veau label viande hallal ne en pays bas eleve en pays bas code abattoir nl 9 eg abattu en pays bas atelier decoupe 94 065 243 decoupe en france,11,12,6011,False,fr_bd_837602275
"NECTAR MULTI BIO,PRESSADE,1.5L",nectar multi bio pressade 1 5l,11,12,6068,False,fr_bd_832065999
PASTRAMI BOEUF SPICY HALAL,pastrami boeuf spicy halal,11,12,6011,False,fr_bd_828612630 | fr_bd_837602275
SEMOULE LE RENARD EXTRA FIN/FIN/MOY/GROS KG X10,semoule le renard extra fin fin moy gros kg x10,11,12,601,False,fr_bd_828612630
SOURIS D'AGNEAU,souris d agneau,11,12,6011,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
AGNEAU PANSE VERTE SALEE ORIGINE IRLANDE,agneau panse verte salee origine irlande,11,11,6011,False,fr_bd_519665103 | fr_bd_828612630
AGNEAU TESTICULES ORIGINE :FRANCE TRACE : 0000001 N° ABT : FR,agneau testicules origine france trace 0000001 n abt fr,11,11,6011,False,fr_bd_519665103
AIL A LA PROVENCALE 3.5 KG ML,ail a la provencale 3 5 kg ml,11,11,601,False,fr_bd_837602275
Apport déchets de chantier,apport dechets de chantier,11,11,6068,False,fr_bd_832065999
BARQUETTE FRAICHEUR 1000 ML V00556,barquette fraicheur 1000 ml v00556,11,11,6068,False,fr_bd_828612630
BARQUETTE MICRO ONDABLE A COUVERCLE CHARNIERE 750 ML V01013,barquette micro ondable a couvercle charniere 750 ml v01013,11,11,606200,False,fr_bd_828612630
BASSE-COTE DE BOEUF HALAL,basse cote de boeuf halal,11,11,6011,False,fr_bd_828612630 | fr_bd_837602275
BLANC DE POULET FUMÉ IMPORT HALAL,blanc de poulet fume import halal,11,11,6011,False,fr_bd_828612630 | fr_bd_837602275
BOUCHON D40,bouchon d40,11,11,607,False,fr_bd_832065999
CANETTE PAC HALAL,canette pac halal,11,11,6011,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
"CHEVEUX D'ANGE 500 GR "" DARI"" X 12",cheveux d ange 500 gr dari x 12,11,11,601,False,fr_bd_828612630 | fr_bd_837602275
COTI.RSD,coti rsd,11,11,6068,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
COUDE 45 DEGRES MF D40,coude 45 degres mf d40,11,11,607,False,fr_bd_832065999
COUSCOUS DARI FIN 1kg,couscous dari fin 1kg,11,11,60610000,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
Café FIRMA - CORPOSO x 48,cafe firma corposo x 48,11,11,6068,False,fr_bd_828612630 | fr_bd_837602275
DECODECOR N°21 BIOSTATIQ 25KG,decodecor n 21 biostatiq 25kg,11,11,6061,False,fr_bd_832065999
DELICE DE POULET FUMÉ HALAL,delice de poulet fume halal,11,11,601,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
Dinde Olive Poivrons Halal en Bloc (Sévillana),dinde olive poivrons halal en bloc sevillana,11,11,601,False,fr_bd_828612630 | fr_bd_837602275
FILET DE DINDE HALAL UE,filet de dinde halal ue,11,11,6011,False,fr_bd_519665103 | fr_bd_837602275
FILET DE POULET HALLAL CEE,filet de poulet hallal cee,11,11,6011,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
FRESSURE A LA PIECE,fressure a la piece,11,11,6011,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
Fourniture d'électricité - Consommation,fourniture d electricite consommation,11,11,6061,False,fr_bd_832065999
GIMBER N°1 Original Bio -1 x 700ml,gimber n 1 original bio 1 x 700ml,11,11,6068,False,fr_bd_828612630 | fr_bd_837602275
HAMOUD BLANCHE 1L VERRE,hamoud blanche 1l verre,11,11,601,False,fr_bd_828612630 | fr_bd_837602275
HARISSA TUBE 70g,harissa tube 70g,11,11,601,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
JOUE DE BOEUF - CARCASSE ABATS,joue de boeuf carcasse abats,11,11,6011,False,fr_bd_837602275
Jambon de dinde bloc 10 x10 2.5 kg Halal,jambon de dinde bloc 10 x10 2 5 kg halal,11,11,601,False,fr_bd_828612630 | fr_bd_837602275
OEUFS FILM BLANC MOYEN FR X300,oeufs film blanc moyen fr x300,11,11,601,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
ONCTUEUX CORSE TRUFFE,onctueux corse truffe,11,11,6011,False,fr_bd_837602275
PANSE AGNEAU,panse agneau,11,11,607,False,fr_bd_519665103 | fr_bd_828612630
POULET PAC CERT SUPÉRIEUR HALAL,poulet pac cert superieur halal,11,11,6011,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
PRESTONETT F BLANC SAC 25KG,prestonett f blanc sac 25kg,11,11,607,False,fr_bd_832065999
QUEUE VEAU FRAICHE-V,queue veau fraiche v,11,11,6011,False,fr_bd_519665103
RAIB BV BRICK 1L X10,raib bv brick 1l x10,11,11,6068,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
RAIBI JAMILA GRENADINE 330G X 12,raibi jamila grenadine 330g x 12,11,11,601,False,fr_bd_837602275
ROULADE A LA BRETONNE HALAL,roulade a la bretonne halal,11,11,6011,False,fr_bd_828612630 | fr_bd_837602275
Roulade de Poulet BBQ Halal,roulade de poulet bbq halal,11,11,601,False,fr_bd_828612630 | fr_bd_837602275
"SANPELLEGRINO,ARAN.&MELO,6X33CL",sanpellegrino aran melo 6x33cl,11,11,6068,False,fr_bd_832065999
Saucissons secs 280g Halal au Piment d'Espelette Premier,saucissons secs 280g halal au piment d espelette premier,11,11,601,False,fr_bd_828612630 | fr_bd_837602275
TORTILLAS 30CM X 6 X 18 PCS,tortillas 30cm x 6 x 18 pcs,11,11,601,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
TRUFFE MELANOSPORUM,truffe melanosporum,11,11,6011,False,fr_bd_828612630 | fr_bd_837602275
VEAU PIED ORIGINE :BELGIQUE,veau pied origine belgique,11,11,6011,False,fr_bd_519665103 | fr_bd_828612630
VEAU VIANDE HALLAL,veau viande hallal,11,11,6011,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
VIS TTPC 25 SEMIN 3.5X25MM 1000PIE,vis ttpc 25 semin 3 5x25mm 1000pie,11,11,60620000,False,fr_bd_832065999
AVIGROS,avigros,10,55,607,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
RUMSTEACK BLANC BLEU BELGE HALLAL,rumsteack blanc bleu belge hallal,10,36,6011,False,fr_bd_837602275
CECINA VACIO HALAL,cecina vacio halal,10,20,6011,False,fr_bd_837602275
FILET BLANC BLEU BELGE VA VIANDE VIANDE HALLAL,filet blanc bleu belge va viande viande hallal,10,15,6011,False,fr_bd_519665103 | fr_bd_828612630 | fr_bd_837602275
TRANCHE GRASSE - VIANDE HALLAL,tranche grasse viande hallal,10,15,6011,False,fr_bd_519665103 | fr_bd_828612630
AGNEAU ******* MOINS DE 12 MOIS NE:GB ELV:GB ABT:GB GB 2138,agneau moins de 12 mois ne gb elv gb abt gb gb 2138,10,14,6011,False,fr_bd_519665103
CHEVREAU B,chevreau b,10,14,6011,False,fr_bd_519665103 | fr_bd_837602275
